CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,DOMESTIC PARENT COMPANY NAME CLEANED,SITE NAME,SITE ADDRESS LINE1,SITE CITY CLEANED,SITE STATE,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,WORKERS,RECYCLED,INDUSTRIAL TYPE OF PROCESS OR USE OPERATION,IND FUNCT CAT OTHER DESC,Name,CHEMICAL ID W/O DASHES,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,MAX CONC CODE,MAXIMUM CONCENTRATION,PHYSICAL FORM(S),JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC
708147,"Benzene, 1,2-dichloro-",95-50-1,SUN CHEMICAL,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,No,Use-non-incorporative activities,,o-Dichlorobenzene,95501,SUN CHEMICAL,35 WATERVIEW BLVD.,,PARSIPPANY,Morris,NJ,7054,14-463-8558,DIC CORP,"DIC Building 7-20, Nihonbashi 3-chome",,Tokyo,,103-8233,JA,62-736-0464,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"<1,000,000 lb","<1,000,000 lb","<1,000,000 lb","<1,000,000 lb",CBI,0,0,CBI,CBI,CBI,CBI,CBI,CBI,,,
708147,"Benzene, 1,2-dichloro-",95-50-1,SUN CHEMICAL,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,No,Use-non-incorporative activities,,o-Dichlorobenzene,95501,SUN CHEMICAL,35 WATERVIEW BLVD.,,PARSIPPANY,Morris,NJ,7054,14-463-8558,DIC CORP,"DIC Building 7-20, Nihonbashi 3-chome",,Tokyo,,103-8233,JA,62-736-0464,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"<1,000,000 lb","<1,000,000 lb","<1,000,000 lb","<1,000,000 lb",CBI,0,0,CBI,CBI,CBI,CBI,CBI,CBI,,,
721767,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,"SUPERIOR OIL COMPANY, INC","SUPERIOR OIL COMPANY, INC.",1402 N CAPITOL AVE,INDIANAPOLIS,IN,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing-repackaging,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,"SUPERIOR OIL COMPANY, INC","1402 NORTH CAPITOL AVENUE, SUITE 100",,INDIANAPOLIS,Marion,IN,46202,03-999-4975,,,,,,,,,SUITE 100,INDIANAPOLIS,MARION COUNTY,46202,39.78609,-86.16172,03-999-4975,TSCA109001,110056972352,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
721767,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,"SUPERIOR OIL COMPANY, INC","SUPERIOR OIL COMPANY, INC.",1402 N CAPITOL AVE,INDIANAPOLIS,IN,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Not Known or Reasonably Ascertainable,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,"SUPERIOR OIL COMPANY, INC","1402 NORTH CAPITOL AVENUE, SUITE 100",,INDIANAPOLIS,Marion,IN,46202,03-999-4975,,,,,,,,,SUITE 100,INDIANAPOLIS,MARION COUNTY,46202,39.78609,-86.16172,03-999-4975,TSCA109001,110056972352,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
722210,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,TEKNOR APEX,TEKNOR APEX TENNESSEE CO (AKA HAYWOOD CO),751 DUPREE STREET,BROWNSVILLE,TN,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,TEKNOR APEX,505 Central Ave,,Pawtucket,Providence,RI,2861,04-536-7968,,,,,,,,,,BROWNSVILLE,HAYWOOD COUNTY,38012-1708,35.6076,-89.2377,05-487-6834,100602605,110000373621,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,"600,000","180,000",,,W4,M5,90% +,Liquid,,,
722210,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,TEKNOR APEX,TEKNOR APEX TENNESSEE CO (AKA HAYWOOD CO),751 DUPREE STREET,BROWNSVILLE,TN,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,50 - 99,No,Processing-incorporation into article,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,TEKNOR APEX,505 Central Ave,,Pawtucket,Providence,RI,2861,04-536-7968,,,,,,,,,,BROWNSVILLE,HAYWOOD COUNTY,38012-1708,35.6076,-89.2377,05-487-6834,100602605,110000373621,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,"600,000","180,000",,,W4,M5,90% +,Liquid,,,
722211,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich",68515-49-1,TEKNOR APEX,TEKNOR APEX TENNESSEE CO (AKA HAYWOOD CO),751 DUPREE STREET,BROWNSVILLE,TN,,,,,CBI,CBI,CBI,,,,,"Di-isodecyl phthalate (DIDP) - (1,2-benzenedicarboxylic acid 1,2-diisodecyl ester)",68515491,TEKNOR APEX,505 Central Ave,,Pawtucket,Providence,RI,2861,04-536-7968,,,,,,,,,,BROWNSVILLE,HAYWOOD COUNTY,38012-1708,35.6076,-89.2377,05-487-6834,100602605,110000373621,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,,,,,,,,,,,
726316,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,THE CHEMICAL COMPANY,THE CHEMICAL COMPANY,44 SOUTHWEST AVE,JAMESTOWN,RI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,The Chemical Company,44 Southwest Avenue,,Jamestown,Newport,RI,2835,15-362-2584,,,,,,,,,PO BOX 436,JAMESTOWN,NEWPORT COUNTY,2835,41.49402,-71.37624,15-362-2584,TSCA108221,110067658467,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",Yes,,0,,,W1,M5,90% +,Liquid,,,
726322,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,THE CHEMICAL COMPANY,THE CHEMICAL COMPANY,44 SOUTHWEST AVE,JAMESTOWN,RI,Import,CBI,CBI,CBI,CBI,CBI,0,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,The Chemical Company,44 Southwest Avenue,,Jamestown,Newport,RI,2835,15-362-2584,,,,,,,,,PO BOX 436,JAMESTOWN,NEWPORT COUNTY,2835,41.49402,-71.37624,15-362-2584,TSCA108221,110067658467,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,,0,,,W1,M5,90% +,Liquid,,,
726341,"1,3-Isobenzofurandione",85-44-9,THE CHEMICAL COMPANY,THE CHEMICAL COMPANY,44 SOUTHWEST AVE,JAMESTOWN,RI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Phthalic anhydride,85449,The Chemical Company,44 Southwest Avenue,,Jamestown,Newport,RI,2835,15-362-2584,,,,,,,,,PO BOX 436,JAMESTOWN,NEWPORT COUNTY,2835,41.49402,-71.37624,15-362-2584,TSCA108221,110067658467,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,,,W1,M5,90% +,Other Solid,,,
737921,"1,3-Butadiene",106-99-0,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing as a reactant,,"1,3-Butadiene",106990,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,0,0,,,W1,M1,< 1%,Liquid,,,
738013,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,0,,,W1,M3,30% - < 60%,Other Solid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,Processing-repackaging,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,Processing-repackaging,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,Processing-repackaging,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
734001,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,DOW CORNING CORP,4770 HIGHWAY 42 EAST,CARROLLTON,KY,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,No,Processing as a reactant,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,CARROLLTON,CARROLL,41008,38.732547,-85.269222,04-294-3985,100605564,110056956511,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,CBI,0,,,W2,M5,90% +,Liquid,,,
738040,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing as a reactant,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,,,W1,M5,90% +,Liquid,,,
738040,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,,,W1,M5,90% +,Liquid,,,
738040,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing-repackaging,,Octamethylcyclotetra- siloxane (D4),556672,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,,,W1,M5,90% +,Liquid,,,
728115,"Propane, 1,2-dichloro-",78-87-5,THE DOW CHEMICAL CO,THE DOW CHEMICAL COMPANY,21145 HIGHWAY 1,PLAQUEMINE,LA,Manufacture,CBI,0,CBI,CBI,CBI,CBI,25 - 49,No,Processing-repackaging,,"1,2-Dichloropropane",78875,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,PLAQUEMINE,IBERVILLE,70764,30.320903,-91.239015,00-818-7080,1124,110001244724,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,CBI,0,,,W3,M5,90% +,Liquid,,,
728115,"Propane, 1,2-dichloro-",78-87-5,THE DOW CHEMICAL CO,THE DOW CHEMICAL COMPANY,21145 HIGHWAY 1,PLAQUEMINE,LA,Manufacture,CBI,0,CBI,CBI,CBI,CBI,25 - 49,No,Processing as a reactant,,"1,2-Dichloropropane",78875,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,PLAQUEMINE,IBERVILLE,70764,30.320903,-91.239015,00-818-7080,1124,110001244724,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,CBI,0,,,W3,M5,90% +,Liquid,,,
732826,"Propane, 1,2-dichloro-",78-87-5,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO. TEXAS OPERATIONS,2301 BRAZOSPORT BLVD.,FREEPORT,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,50 - 99,No,Processing as a reactant,,"1,2-Dichloropropane",78875,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,FREEPORT,,77541,28.9792,-95.3549,00-809-2793,200001378,110008170240,325180 Other Basic Inorganic Chemical Manufacturing,Manufacture,325211 Plastics Material And Resin Manufacturing,Manufacture,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",,CBI,0,,,W4,M5,90% +,Liquid,,,
738111,"Propane, 1,2-dichloro-",78-87-5,THE DOW CHEMICAL CO,THE DOW CHEMICAL CO,2211 H.H. DOW WAY,MIDLAND,MI,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing as a reactant,,"1,2-Dichloropropane",78875,The Dow Chemical Co,2211 H.H. Dow Way,,Midland,Midland,MI,48674,08-036-1339,,,,,,,,,,MIDLAND,MIDLAND COUNTY,48674,43.614962,-84.198739,08-036-1339,TSCA10057799,110070870020,325199 All Other Basic Organic Chemical Manufacturing,Import,325211 Plastics Material And Resin Manufacturing,Import,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",Yes,0,0,,,W1,M5,90% +,Liquid,,,
727991,"1,3-Butadiene",106-99-0,THE GOODYEAR TIRE & RUBBER COMPANY,THE GOODYEAR TIRE & RUBBER COMPANY,200 INNOVATION WAY,AKRON,OH,Import,CBI,CBI,CBI,CBI,CBI,CBI,100 - 499,No,Processing-repackaging,,"1,3-Butadiene",106990,The Goodyear Tire & Rubber Company,200 Innovation Way,,Akron,Summit,OH,44316,00-446-7924,,,,,,,,,,AKRON,SUMMIT COUNTY,44306,41.05968,-81.47657,00-446-7924,TSCA105581,110067532940,326211 Tire Manufacturing (Except Retreading),Manufacture,326212 Tire Retreading,Manufacture,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,,0,B4,100 percent by weight,W5,M5,90% +,Liquid,,,
741965,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,THE PROCTER & GAMBLE COMPANY,PROCTER & GAMBLE CO,1 PROCTER AND GAMBLE PLAZA,CINCINNATI,OH,Import,CBI,CBI,CBI,CBI,CBI,CBI,1000 - 9999,No,"Processing-incorporation into formulation, mixture, or reaction product",,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)",1222055,THE PROCTER & GAMBLE COMPANY,2 P&G Plaza,,CINCINNATI,Hamilton,OH,45202,00-131-6827,,,,,,,,,,CINCINNATI,,45202-3393,39.10286,-84.50664,00-131-6827,TSCA7054,110008628057,"551114 Corporate, Subsidiary, And Regional Managing Offices",Import,,,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",Yes,0,0,B1,0 percent by weight,W7,M2,1% - < 30%,Liquid,,,
725698,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,THE SHERWIN WILLIAMS COMPANY,THE SHERWIN-WILLIAMS COMPANY,101 PROSPECT AVE. NW,CLEVELAND,OH,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,,,Octamethylcyclotetra- siloxane (D4),556672,The Sherwin Williams Company,101 Prospect Ave NW,,Cleveland,Cuyahoga,OH,44115,00-420-6397,,,,,,,,,,CLEVELAND,CUYAHOGA COUNTY,44115-1075,41.498063,-81.691517,00-420-6397,200003830,110004592478,325510 Paint And Coating Manufacturing,Both,444120 Paint And Wallpaper Stores,Import,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,0,0,,,W1,M2,1% - < 30%,Liquid,,,
725724,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich",68515-49-1,THE SHERWIN WILLIAMS COMPANY,THE SHERWIN-WILLIAMS COMPANY,101 PROSPECT AVE. NW,CLEVELAND,OH,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Processing-incorporation into article,,"Di-isodecyl phthalate (DIDP) - (1,2-benzenedicarboxylic acid 1,2-diisodecyl ester)",68515491,The Sherwin Williams Company,101 Prospect Ave NW,,Cleveland,Cuyahoga,OH,44115,00-420-6397,,,,,,,,,,CLEVELAND,CUYAHOGA COUNTY,44115-1075,41.498063,-81.691517,00-420-6397,200003830,110004592478,325510 Paint And Coating Manufacturing,Both,444120 Paint And Wallpaper Stores,Import,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",Yes,0,0,,,W1,M5,90% +,Liquid,,,
